bias,Positive,Negative,Sentiment
1,4440,667,1.0
1,4000,244,1.0
1,4884,515,1.0
1,117,4848,0.0
1,80,4956,0.0
1,1,4585,0.0
1,448,4847,0.0
1,2,4588,0.0
1,121,4685,0.0
1,49,4744,0.0
1,21,4600,0.0
1,3838,133,1.0
1,762,93,1.0
1,3748,138,1.0
1,15,4633,0.0
1,582,5138,0.0
1,3877,345,1.0
1,9,512,0.0
1,13,4613,0.0
1,3996,332,1.0
1,1085,5703,0.0
1,3711,15,1.0
1,57,4656,0.0
1,280,4793,0.0
1,849,5457,0.0
1,323,5073,0.0
1,40,4622,0.0
1,4458,260,1.0
1,290,4758,0.0
1,3718,2,1.0
1,4786,561,1.0
1,727,5250,0.0
1,221,4863,0.0
1,3696,5,1.0
1,328,5105,0.0
1,43,4678,0.0
1,4108,541,1.0
1,3925,199,1.0
1,4813,505,1.0
1,106,4866,0.0
1,90,4660,0.0
1,5,4602,0.0
1,4137,675,1.0
1,4147,522,1.0
1,4884,515,1.0
1,4026,245,1.0
1,3811,27,1.0
1,1055,5343,0.0
1,311,4678,0.0
1,41,4618,0.0
1,303,5040,0.0
1,3847,43,1.0
1,882,5539,0.0
1,156,4783,0.0
1,237,4748,0.0
1,134,4778,0.0
1,945,182,1.0
1,338,4957,0.0
1,324,4992,0.0
1,3870,187,1.0
1,59,4746,0.0
1,3805,202,1.0
1,463,4893,0.0
1,321,4973,0.0
1,115,4778,0.0
1,246,4782,0.0
1,699,48,1.0
1,3697,3,1.0
1,257,14055,0.0
1,25,18391,0.0
1,4208,166,1.0
1,22,4614,0.0
1,364,623,0.0
1,264,395,1.0
1,76,4768,0.0
1,4489,527,1.0
1,435,959,0.0
1,14,514,0.0
1,1,4586,0.0
1,3756,41,1.0
1,1677,345,1.0
1,747,46,1.0
1,677,650,1.0
1,360,5012,0.0
1,325,4968,0.0
1,4097,156,1.0
1,1024,151,1.0
1,4020,185,1.0
1,1075,384,1.0
1,74,4644,0.0
1,229,4778,0.0
1,160,4842,0.0
1,554,5483,0.0
1,19,4623,0.0
1,18,4723,0.0
1,31,4680,0.0
1,6,4707,0.0
1,4112,368,1.0
1,1117,6339,0.0
1,609,5135,0.0
1,4051,115,1.0
1,97,4946,0.0
1,4131,176,1.0
1,4300,423,1.0
1,146,1116,0.0
1,838,9877,0.0
1,54,4617,0.0
1,4489,527,1.0
1,1504,6130,0.0
1,5795,815,1.0
1,295,879,0.0
1,54,4677,0.0
1,4528,179,1.0
1,3814,176,1.0
1,3719,54,1.0
1,378,4914,0.0
1,424,959,0.0
1,4334,434,1.0
1,4118,157,1.0
1,15,4598,0.0
1,717,55,1.0
1,3705,11,1.0
1,742,15,1.0
1,801,314,1.0
1,725,20,1.0
1,3,4592,0.0
1,122,4749,0.0
1,28,4885,0.0
1,921,294,1.0
1,3698,4,1.0
1,4049,200,1.0
1,4262,285,1.0
1,1454,569,1.0
1,93,4659,0.0
1,204,4834,0.0
1,4134,272,1.0
1,3786,82,1.0
1,449,4850,0.0
1,4041,223,1.0
1,4320,447,1.0
1,118,659,0.0
1,606,5417,0.0
1,43,4748,0.0
1,114,4694,0.0
1,1794,213,1.0
1,3864,36,1.0
1,834,32,1.0
1,3839,70,1.0
1,19,4621,0.0
1,3692,2,1.0
1,415,5183,0.0
1,4108,189,1.0
1,235,732,0.0
1,349,5043,0.0
1,348,5013,0.0
1,367,981,0.0
1,3820,68,1.0
1,3715,21,1.0
1,5168,502,1.0
1,246,4778,0.0
1,3716,13,1.0
1,5189,629,1.0
1,662,4,1.0
1,658,0,1.0
1,826,5379,0.0
1,4222,338,1.0
1,2,4586,0.0
1,5399,860,1.0
1,60,9331,0.0
1,37,560,0.0
1,4162,317,1.0
1,200,4767,0.0
1,116,590,0.0
1,1251,310,1.0
1,3801,78,1.0
1,378,4906,0.0
1,1,4586,0.0
1,1,4584,0.0
1,4634,143,1.0
1,44,4775,0.0
1,785,345,1.0
1,4352,329,1.0
1,3807,14,1.0
1,118,701,0.0
1,96,680,0.0
1,638,5064,0.0
1,3824,100,1.0
1,23,4733,0.0
1,253,4910,0.0
1,3731,34,1.0
1,3697,2,1.0
1,1950,1137,1.0
1,3988,244,1.0
1,1637,5492,0.0
1,5131,1110,1.0
1,94,4654,0.0
1,5,524,0.0
1,3952,217,1.0
1,4993,843,1.0
1,1088,351,1.0
1,44,4764,0.0
1,4002,504,1.0
1,3972,420,1.0
1,4423,248,1.0
1,177,4766,0.0
1,3749,136,1.0
1,4838,476,1.0
1,3718,2,1.0
1,3865,163,1.0
1,856,5163,0.0
1,4234,487,1.0
1,1652,436,1.0
1,510,811,0.0
1,224,4745,0.0
1,567,5499,0.0
1,209,4973,0.0
1,5176,554,1.0
1,4512,889,1.0
1,413,240,1.0
1,4685,432,1.0
1,840,5353,0.0
1,893,350,1.0
1,3780,66,1.0
1,4487,266,1.0
1,4165,348,1.0
1,1584,8682,0.0
1,4835,739,1.0
1,79,4780,0.0
1,367,4936,0.0
1,3696,2,1.0
1,4072,279,1.0
1,93,4647,0.0
1,125,4678,0.0
1,141,0,1.0
1,4110,469,1.0
1,9,4631,0.0
1,728,44,1.0
1,1,4584,0.0
1,3718,2,1.0
1,4288,378,1.0
1,189,4941,0.0
1,4613,518,1.0
1,676,3,1.0
1,3967,113,1.0
1,168,5082,0.0
1,1370,467,1.0
1,156,4717,0.0
1,3715,3,1.0
1,3966,313,1.0
1,448,5155,0.0
1,28,4622,0.0
1,951,567,1.0
1,3987,150,1.0
1,647,4929,0.0
1,180,4962,0.0
1,4260,534,1.0
1,3697,5,1.0
1,63,4656,0.0
1,85,4666,0.0
1,3719,18,1.0
1,3890,132,1.0
1,166,4790,0.0
1,4858,398,1.0
1,1,4585,0.0
1,4215,224,1.0
1,747,43,1.0
1,668,5429,0.0
1,3989,188,1.0
1,32,4894,0.0
1,432,5035,0.0
1,125,4922,0.0
1,944,5220,0.0
1,402,5178,0.0
1,5,2,1.0
1,1,4587,0.0
1,3937,179,1.0
1,3699,6,1.0
1,77,4663,0.0
1,108,4698,0.0
1,677,12,1.0
1,720,14,1.0
1,3900,298,1.0
1,1,4585,0.0
1,156,4847,0.0
1,4544,460,1.0
1,3733,7,1.0
1,413,5187,0.0
1,4795,336,1.0
1,1493,303,1.0
1,827,134,1.0
1,4159,476,1.0
1,1,4585,0.0
1,3,4601,0.0
1,244,4834,0.0
1,3976,315,1.0
1,908,5038,0.0
1,3775,37,1.0
1,733,28,1.0
1,1959,107,1.0
1,126,9373,0.0
1,369,1093,0.0
1,188,4677,0.0
1,485,5318,0.0
1,1346,455,1.0
1,38,532,0.0
1,3725,29,1.0
1,183,4910,0.0
1,227,4903,0.0
1,547,5498,0.0
1,884,426,1.0
1,4221,390,1.0
1,547,5123,0.0
1,460,1882,0.0
1,106,4834,0.0
1,3772,50,1.0
1,1430,175,1.0
1,4071,232,1.0
1,997,160,1.0
1,3744,59,1.0
1,1,4586,0.0
1,264,4986,0.0
1,93,9223,0.0
1,21,4608,0.0
1,966,48,1.0
1,67,4673,0.0
1,261,5001,0.0
1,4781,372,1.0
1,540,643,0.0
1,3720,26,1.0
1,25,523,0.0
1,56,557,0.0
1,3782,13,1.0
1,3726,39,1.0
1,14,4655,0.0
1,3739,350,1.0
1,3,4594,0.0
1,25,4599,0.0
1,1,4585,0.0
1,104,4842,0.0
1,186,51,1.0
1,7986,511,1.0
1,4831,507,1.0
1,54,4947,0.0
1,4158,148,1.0
1,3955,467,1.0
1,262,4845,0.0
1,15,4628,0.0
1,68,725,0.0
1,4242,351,1.0
1,4188,201,1.0
1,4069,404,1.0
1,4993,843,1.0
1,4425,813,1.0
1,3719,34,1.0
1,3951,121,1.0
1,84,4786,0.0
1,323,4963,0.0
1,3823,132,1.0
1,19,4604,0.0
1,4338,192,1.0
1,4668,517,1.0
1,9,516,0.0
1,4060,643,1.0
1,3988,341,1.0
1,4181,293,1.0
1,3863,24,1.0
1,4178,405,1.0
1,1483,470,1.0
1,130,4852,0.0
1,793,60,1.0
1,563,1069,0.0
1,4378,202,1.0
1,357,5216,0.0
1,260,4738,0.0
1,193,4662,0.0
1,4324,610,1.0
1,4256,527,1.0
1,4923,480,1.0
1,281,5176,0.0
1,746,28,1.0
1,5096,670,1.0
1,45,4882,0.0
1,701,0,1.0
1,1500,374,1.0
1,103,4626,0.0
1,3713,4,1.0
1,837,121,1.0
1,4993,843,1.0
1,270,4895,0.0
1,381,5252,0.0
1,370,985,0.0
1,256,4856,0.0
1,338,4975,0.0
1,33,4650,0.0
1,4399,144,1.0
1,25,4754,0.0
1,105,4780,0.0
1,284,4838,0.0
1,184,4912,0.0
1,21,4595,0.0
1,268,4864,0.0
1,746,572,1.0
1,4351,128,1.0
1,1158,448,1.0
1,4884,515,1.0
1,447,5209,0.0
1,4861,699,1.0
1,4413,647,1.0
1,4136,86,1.0
1,1,4584,0.0
1,433,5113,0.0
1,10,4621,0.0
1,438,5278,0.0
1,139,810,0.0
1,1,4594,0.0
1,22,4627,0.0
1,4158,463,1.0
1,27,802,0.0
1,289,4983,0.0
1,104,4735,0.0
1,3711,13,1.0
1,314,714,0.0
1,100,4716,0.0
1,39,4608,0.0
1,704,0,1.0
1,3713,5,1.0
1,4332,764,1.0
1,458,5746,0.0
1,5,4595,0.0
1,162,13903,0.0
1,72,4662,0.0
1,1122,178,1.0
1,266,4893,0.0
1,768,5373,0.0
1,4201,307,1.0
1,106,4682,0.0
1,4250,262,1.0
1,5797,1468,1.0
1,4009,332,1.0
1,79,4691,0.0
1,40,4910,0.0
1,131,4696,0.0
1,4252,359,1.0
1,969,197,1.0
1,77,579,0.0
1,3891,284,1.0
1,71,4640,0.0
1,3825,136,1.0
1,19,4610,0.0
1,869,106,1.0
1,4016,220,1.0
1,264,5101,0.0
1,560,5152,0.0
1,4096,263,1.0
1,4574,334,1.0
1,629,5261,0.0
1,746,18,1.0
1,501,5259,0.0
1,474,5263,0.0
1,678,5546,0.0
1,765,5126,0.0
1,659,0,1.0
1,3760,106,1.0
1,4993,843,1.0
1,171,4888,0.0
1,1495,236,1.0
1,3790,21,1.0
1,1861,297,1.0
1,4272,197,1.0
1,4334,109,1.0
1,93,4631,0.0
1,43,4653,0.0
1,168,4818,0.0
1,337,5122,0.0
1,1353,5351,0.0
1,857,130,1.0
1,3792,33,1.0
1,625,5411,0.0
1,2,4588,0.0
1,4737,867,1.0
1,470,5137,0.0
1,1134,5489,0.0
1,1770,378,1.0
1,3874,345,1.0
1,3981,252,1.0
1,1584,8682,0.0
1,427,4941,0.0
1,7393,51,1.0
1,4007,382,1.0
1,1160,377,1.0
1,4063,250,1.0
1,1209,268,1.0
1,219,4829,0.0
1,201,4744,0.0
1,238,4893,0.0
1,128,673,0.0
1,3718,2,1.0
1,708,5336,0.0
1,726,5168,0.0
1,4296,374,1.0
1,0,501,0.0
1,21,4590,0.0
1,3949,128,1.0
1,4449,672,1.0
1,4884,515,1.0
1,4489,527,1.0
1,339,5053,0.0
1,4375,683,1.0
1,388,5008,0.0
1,22,4623,0.0
1,209,4961,0.0
1,3714,24,1.0
1,3692,2,1.0
1,4179,411,1.0
1,4044,350,1.0
1,1519,1164,1.0
1,30,4624,0.0
1,4232,239,1.0
1,4,4595,0.0
1,934,228,1.0
1,151,557,0.0
1,14,4610,0.0
1,28,4632,0.0
1,63,4794,0.0
1,171,4952,0.0
1,550,5123,0.0
1,513,5181,0.0
1,335,5334,0.0
1,877,190,1.0
1,3707,8,1.0
1,276,5188,0.0
1,3830,102,1.0
1,76,4768,0.0
1,3766,53,1.0
1,845,231,1.0
1,4361,367,1.0
1,554,4917,0.0
1,4444,610,1.0
1,141,9333,0.0
1,245,4818,0.0
1,3862,165,1.0
1,183,4697,0.0
1,4203,503,1.0
1,130,4862,0.0
1,45,4721,0.0
1,3091,866,1.0
1,248,4715,0.0
1,1637,5492,0.0
1,20,4652,0.0
1,15,4609,0.0
1,3832,151,1.0
1,33,4630,0.0
1,4721,421,1.0
1,3719,20,1.0
1,476,5166,0.0
1,4004,128,1.0
1,3888,120,1.0
1,113,4901,0.0
1,249,984,0.0
1,28,4887,0.0
1,609,5426,0.0
1,291,5212,0.0
1,4037,206,1.0
1,13,4610,0.0
1,780,64,1.0
1,1026,385,1.0
1,3807,65,1.0
1,167,4729,0.0
1,890,177,1.0
1,4489,527,1.0
1,247,5021,0.0
1,34,4641,0.0
1,39,4617,0.0
1,439,5172,0.0
1,739,5493,0.0
1,151,4868,0.0
1,1,4586,0.0
1,218,240,1.0
1,7600,214,1.0
1,529,340,1.0
1,8,4597,0.0
1,697,18,1.0
1,94,4750,0.0
1,250,4831,0.0
1,4285,397,1.0
1,588,5177,0.0
1,1102,532,1.0
1,856,181,1.0
1,709,3,1.0
1,1230,259,1.0
1,379,4884,0.0
1,1637,5492,0.0
1,367,5407,0.0
1,484,9624,0.0
1,718,66,1.0
1,90,4716,0.0
1,4369,829,1.0
1,477,4917,0.0
1,84,4629,0.0
1,8,4594,0.0
1,1097,186,1.0
1,839,201,1.0
1,725,20,1.0
1,3700,7,1.0
1,25,4649,0.0
1,4190,256,1.0
1,3692,2,1.0
1,3960,187,1.0
1,404,580,0.0
1,3744,19,1.0
1,3836,147,1.0
1,497,5167,0.0
1,3928,420,1.0
1,1269,5815,0.0
1,3753,43,1.0
1,3713,28,1.0
1,3965,446,1.0
1,2,4591,0.0
1,1100,732,1.0
1,1001,5301,0.0
1,77,4715,0.0
1,4409,696,1.0
1,278,5081,0.0
1,932,317,1.0
1,64,4683,0.0
1,3693,2,1.0
1,23,4609,0.0
1,4487,547,1.0
1,229,4856,0.0
1,60,86,1.0
1,50,4703,0.0
1,1269,454,1.0
1,575,5252,0.0
1,1,4586,0.0
1,44,93,0.0
1,4886,612,1.0
1,212,699,0.0
1,4602,216,1.0
1,151,227,0.0
1,3991,325,1.0
1,4358,124,1.0
1,3718,2,1.0
1,2,4586,0.0
1,714,7,1.0
1,4029,218,1.0
1,17,4604,0.0
1,380,5020,0.0
1,3,4596,0.0
1,1399,265,1.0
1,4122,234,1.0
1,3729,35,1.0
1,3718,28,1.0
1,4802,262,1.0
1,4002,274,1.0
1,3718,14,1.0
1,842,343,1.0
1,1956,676,1.0
1,329,4989,0.0
1,603,1301,0.0
1,28,4885,0.0
1,665,6,1.0
1,3998,296,1.0
1,22,4627,0.0
1,23,4606,0.0
1,3941,49,1.0
1,5070,758,1.0
1,4241,299,1.0
1,1816,895,1.0
1,433,5094,0.0
1,887,5641,0.0
1,1148,263,1.0
1,232,4849,0.0
1,311,4868,0.0
1,1,503,0.0
1,219,4763,0.0
1,500,512,1.0
1,345,4939,0.0
1,1301,107,1.0
1,266,5007,0.0
1,3882,108,1.0
1,3793,55,1.0
1,3792,33,1.0
1,272,4723,0.0
1,3782,38,1.0
1,84,4812,0.0
1,498,1007,0.0
1,4,4592,0.0
1,884,5797,0.0
1,258,4976,0.0
1,3715,15,1.0
1,4768,402,1.0
1,101,4695,0.0
1,1637,5492,0.0
1,1001,350,1.0
1,745,104,1.0
1,72,4662,0.0
1,1637,5492,0.0
1,116,4663,0.0
1,333,4985,0.0
1,1153,6097,0.0
1,3801,104,1.0
1,269,4787,0.0
1,3800,206,1.0
1,3692,2,1.0
1,28,4633,0.0
1,306,5070,0.0
1,1325,876,1.0
1,223,4859,0.0
1,1096,322,1.0
1,104,4840,0.0
1,156,4718,0.0
1,43,685,0.0
1,4993,843,1.0
1,3999,90,1.0
1,39,4645,0.0
1,4336,109,1.0
1,207,989,0.0
1,73,4672,0.0
1,145,5076,0.0
1,3735,11,1.0
1,42,9527,0.0
1,4701,438,1.0
1,1083,388,1.0
1,4840,568,1.0
1,3810,103,1.0
1,4028,363,1.0
1,34,4737,0.0
1,41,4639,0.0
1,3797,124,1.0
1,798,659,1.0
1,4676,474,1.0
1,931,226,1.0
1,4391,152,1.0
1,3923,416,1.0
1,421,5079,0.0
1,3787,57,1.0
1,3915,274,1.0
1,5637,1021,1.0
1,5,4587,0.0
1,29,4886,0.0
1,3884,62,1.0
1,928,187,1.0
1,1637,5492,0.0
1,6,4610,0.0
1,3750,84,1.0
1,3797,147,1.0
1,1637,5492,0.0
1,307,4731,0.0
1,369,9326,0.0
1,816,6023,0.0
1,2643,535,1.0
1,1407,72,1.0
1,3775,37,1.0
1,702,0,1.0
1,1414,161,1.0
1,16,4606,0.0
1,4714,571,1.0
1,209,4775,0.0
1,3994,63,1.0
1,154,4765,0.0
1,3774,49,1.0
1,4392,139,1.0
1,4504,435,1.0
1,48,4653,0.0
1,1012,348,1.0
1,43,4670,0.0
1,4064,487,1.0
1,101,4840,0.0
1,3712,4,1.0
1,4374,133,1.0
1,3901,63,1.0
1,97,4681,0.0
1,3885,184,1.0
1,4329,1093,1.0
1,3759,118,1.0
1,258,4753,0.0
1,4098,372,1.0
1,141,4782,0.0
1,43,4960,0.0
1,38,4650,0.0
1,5230,851,1.0
1,99,4833,0.0
1,6,516,0.0
1,212,4899,0.0
1,1637,5492,0.0
1,4516,804,1.0
1,1,4584,0.0
1,1,4589,0.0
1,3729,29,1.0
1,958,5280,0.0
1,594,5432,0.0
1,69,4643,0.0
1,224,5037,0.0
1,1584,8682,0.0
1,3826,74,1.0
1,4938,241,1.0
1,1854,685,1.0
1,4086,378,1.0
1,664,7,1.0
1,902,38,1.0
1,4270,450,1.0
1,979,118,1.0
1,4373,137,1.0
1,3692,2,1.0
1,5100,572,1.0
1,371,5039,0.0
1,904,251,1.0
1,334,5074,0.0
1,1301,107,1.0
1,182,400,0.0
1,3892,149,1.0
1,1637,5492,0.0
1,5199,544,1.0
1,576,727,0.0
1,3977,50,1.0
1,820,92,1.0
1,4339,109,1.0
1,3709,22,1.0
1,98,4695,0.0
1,63,4779,0.0
1,4378,422,1.0
1,2,520,0.0
1,1,4585,0.0
1,3746,26,1.0
1,565,1824,0.0
1,102,4606,0.0
1,4501,658,1.0
1,888,5766,0.0
1,991,504,1.0
1,3898,374,1.0
1,80,4728,0.0
1,259,4746,0.0
1,140,5113,0.0
1,29,9469,0.0
1,0,501,0.0
1,109,555,0.0
1,836,87,1.0
1,1045,459,1.0
1,157,4855,0.0
1,26,4625,0.0
1,4303,639,1.0
1,8,4618,0.0
1,4051,345,1.0
1,9,4709,0.0
1,5230,851,1.0
1,58,4675,0.0
1,3963,74,1.0
1,3951,163,1.0
1,606,5448,0.0
1,737,15,1.0
1,3726,4,1.0
1,4611,828,1.0
1,652,1440,0.0
1,4334,109,1.0
1,262,4765,0.0
1,731,5,1.0
1,43,4715,0.0
1,121,4607,0.0
1,7890,406,1.0
1,1450,6201,0.0
1,8,4591,0.0
1,4227,446,1.0
1,700,66,1.0
1,3919,149,1.0
1,11,4594,0.0
1,7,4586,0.0
1,4334,109,1.0
1,152,4667,0.0
1,1637,5492,0.0
1,146,6,1.0
1,4044,460,1.0
1,4596,258,1.0
1,3836,185,1.0
1,249,4832,0.0
1,241,4834,0.0
1,7523,71,1.0
1,677,22,1.0
1,1361,115,1.0
1,3857,92,1.0
1,952,496,1.0
1,3774,71,1.0
1,3920,238,1.0
1,3923,51,1.0
1,3794,119,1.0
1,55,4780,0.0
1,138,4752,0.0
1,4217,593,1.0
1,284,4840,0.0
1,3822,121,1.0
1,1311,484,1.0
1,3717,4,1.0
1,3745,26,1.0
1,3830,101,1.0
1,932,162,1.0
1,1,4588,0.0
1,3901,53,1.0
1,4357,12,1.0
1,4430,476,1.0
1,279,5124,0.0
1,1584,8682,0.0
1,132,4733,0.0
1,4085,213,1.0
1,1103,152,1.0
1,3939,209,1.0
1,0,508,0.0
1,3894,141,1.0
1,4,4595,0.0
1,169,4895,0.0
1,3934,589,1.0
1,5275,1586,1.0
1,741,62,1.0
1,4457,380,1.0
1,4603,238,1.0
1,65,4938,0.0
1,1584,8682,0.0
1,1,4585,0.0
1,3882,29,1.0
1,4334,109,1.0
1,116,4786,0.0
1,1,4585,0.0
1,4019,39,1.0
1,200,5106,0.0
1,225,4842,0.0
1,28,4893,0.0
1,858,193,1.0
1,68,4713,0.0
1,4770,1037,1.0
1,3692,2,1.0
1,1318,5460,0.0
1,54,4681,0.0
1,1584,8682,0.0
1,671,4994,0.0
1,4187,241,1.0
1,489,4794,0.0
1,3756,67,1.0
1,37,4652,0.0
1,158,4746,0.0
1,3890,226,1.0
1,3758,58,1.0
1,1,4586,0.0
1,3764,7,1.0
1,3,4595,0.0
1,4699,344,1.0
1,1,4584,0.0
1,4229,558,1.0
1,43,4629,0.0
1,3957,236,1.0
1,744,5474,0.0
1,1637,5492,0.0
1,139,4857,0.0
1,4993,843,1.0
1,551,5556,0.0
1,3703,19,1.0
1,229,973,0.0
1,4781,372,1.0
1,398,5037,0.0
1,686,53,1.0
1,12,9176,0.0
1,362,4803,0.0
1,38,4675,0.0
1,18,4629,0.0
1,448,5130,0.0
1,215,4860,0.0
1,3692,2,1.0
1,54,631,0.0
1,256,4934,0.0
1,38,4619,0.0
1,4993,843,1.0
1,319,4973,0.0
1,5572,588,1.0
1,5,4620,0.0
1,160,4800,0.0
1,3701,18,1.0
1,1161,5120,0.0
1,2078,323,1.0
1,168,4803,0.0
1,3827,65,1.0
1,5188,933,1.0
1,2,4586,0.0
1,747,88,1.0
1,4377,150,1.0
1,4335,109,1.0
1,0,501,0.0
1,3963,329,1.0
1,171,4936,0.0
1,280,4971,0.0
1,3716,3,1.0
1,139,4835,0.0
1,453,4921,0.0
1,1338,384,1.0
1,189,5050,0.0
1,3820,35,1.0
1,914,188,1.0
1,290,4988,0.0
1,3694,2,1.0
1,4,4633,0.0
1,3699,8,1.0
1,4328,751,1.0
1,4414,524,1.0
1,3883,161,1.0
1,99,4706,0.0
1,4012,355,1.0
1,192,9301,0.0
1,1268,110,1.0
1,3774,53,1.0
1,3806,79,1.0
1,232,5006,0.0
1,1288,5837,0.0
1,3841,111,1.0
1,119,4854,0.0
1,591,5110,0.0
1,639,5483,0.0
1,882,66,1.0
1,55,4656,0.0
1,344,5002,0.0
